user_id,duration,time_normalized
21,0.005715878990659417,0.6765117882282217
218,0.016027516263025458,0.6765169969376192
21,0.0037641154328732734,0.6765443615157071
236,0.005223942243199266,0.6765470434950549
70,0.0,0.6765615014460239
183,0.0063213198594787535,0.6765684555989809
353,0.018120036022181502,0.6765686792378383
213,0.038460280951848114,0.67657490550802
307,0.032617204193325755,0.6765790303007982
104,0.008175395007439749,0.6765813736722871
123,0.01745173096830191,0.6766050522298049
236,0.005224397941116615,0.6766070172762061
3,0.007294918248496202,0.6766103461929143
75,0.007647156479817815,0.6766149355496666
238,0.006662935519733986,0.6766158698532923
180,0.028313241938337976,0.6766249140143384
58,0.0066240612191241065,0.676649000492602
324,0.008199552056587067,0.6766518033015039
271,0.006211316531418461,0.6766622082214135
54,0.017115537157604888,0.6766793212828757
142,0.015891474708644014,0.6766924038773636
116,0.009005149383028195,0.6767024609285189
285,0.031250562185693866,0.6767046120109348
296,0.006440220175881057,0.6767211703279538
270,0.00668546888078978,0.6767225188163807
374,0.0060309453007164155,0.6767260711337668
365,0.008399774457085559,0.6767290761379733
330,0.013900188235130822,0.6767294175336533
343,0.00956767382561022,0.6767430982222781
270,0.006685976549131001,0.6767725460446987
31,0.0184842431649246,0.6767783058544445
220,0.0280392289017129,0.6767783413336224
339,0.008227494040627005,0.6767825295881769
63,0.004771136898931765,0.676782773655189
7,0.02127096146997244,0.6767973905573057
237,0.0,0.6768023508564511
237,0.0,0.6768035380377718
237,0.00013941168269901018,0.6768053188097528
237,0.002230586923184163,0.6768230523307299
139,0.014521356691352197,0.6768327862078519
181,0.0050887257007677785,0.6768685025925184
200,0.007770350683478196,0.6768775340568937
139,0.014522704064277097,0.6768920088128896
181,0.005089032813149154,0.6769087106044369
281,0.007320729437252429,0.6769369100339667
124,0.006492537784414779,0.6769512296034952
51,0.00828732340288978,0.6769715456166567
259,0.013364887843830857,0.6769856698873183
100,0.00859804682879872,0.6769981812623912
31,0.01849020295832444,0.6770135670011601
183,0.006325355122440896,0.6770213222293504
326,0.008259990165138445,0.6770218498094552
57,0.005266640872098271,0.6770258635311375
99,0.02301564363736787,0.6770316050103542
105,0.016439919262772527,0.6770647036332806
371,0.009519283875232251,0.6770668715000808
115,0.006838817992178281,0.6770698583820753
343,0.009571883553096931,0.6770721643373064
37,0.013546457841767327,0.6770818638459721
53,0.0,0.6770921714963553
53,0.012128816394813884,0.6770954362449871
185,0.007092949719333066,0.6770978850604978
274,0.008139255677912755,0.6771075633134164
58,0.006628786101428625,0.6771236176772351
150,0.008152819448178144,0.6771254494052852
89,0.013166742917655792,0.6771381125572924
251,0.0013941168269901018,0.6771397329480139
114,0.012267458720064291,0.6771440501077822
75,0.00765361039365941,0.6771640743862029
81,0.008597117832873976,0.6771719989517664
187,0.016518915025235198,0.6771911693797003
9,0.008255087540709295,0.677241918579711
370,0.0027882336539802035,0.6772439823077335
200,0.007774582867498579,0.677243988803586
277,0.006958759460084796,0.67725321195157
225,0.011526731138325743,0.6772900124096513
35,0.0,0.6772931019348756
217,0.010160510414646195,0.6772979641304174
82,0.007287521042625407,0.6773444273952774
5,0.012035758432506332,0.67736715053085
35,0.0,0.6774242854708076
35,0.0015335285096891118,0.6774245822661377
276,0.013819227703278873,0.6774263152086639
183,0.006329037977723551,0.6774340706270886
114,0.012271657115796857,0.6774402716550213
229,0.006947594541059529,0.6774421461249608
146,0.0066274814253672355,0.6774470100766483
344,0.006919694507518165,0.6774628797299211
199,0.02025540809655177,0.6775188085765047
369,0.008155104823243742,0.6775469554734046
101,0.015934903464977748,0.6775514078006658
103,0.017459277018646913,0.6775519438942461
103,0.017459560423138273,0.6775629531660903
51,0.008294209576074196,0.6775647130985135
202,0.007198465564476191,0.6775788649142088
193,0.008718795176642116,0.6776156987837261
116,0.009016905502375562,0.6776256641273252
205,0.014000476080017808,0.6776353209523952
38,0.005548595411415828,0.6776356941598792
75,0.007659378336405911,0.6776548465667376
125,0.002230586923184163,0.6776594215711291
222,0.006027541400703182,0.6776696404818926
124,0.006499043301369782,0.6776804698202971
176,0.0071036683293648735,0.6776932366587487
152,0.007858103637603222,0.6777002428091669
293,0.0243686786404918,0.677701287630067
237,0.017287048654677263,0.6777049054554766
51,0.008295850919289704,0.6777061330778081
9,0.008261060775210645,0.6777326929311338
347,0.026762661254022643,0.6777430137893994
263,0.010945304098561488,0.6777462609350021
12,0.006943092101826713,0.6777489913820536
56,0.02455980805897673,0.6777503258818316
353,0.018151541878314446,0.6777575106929548
180,0.028364328694692256,0.6777734007275922
16,0.005041032046897501,0.677777802459704
367,0.0082388402060537,0.6778200524591649
219,0.010824464304189398,0.6778201110955797
343,0.0095814731116696,0.6778209935734496
142,0.01592002760415034,0.6778509445631673
93,0.006793503208486929,0.6778532035521083
75,0.007661865925530794,0.6778665060080233
238,0.006675603073219601,0.6778671117532503
270,0.006697149757874225,0.6778735890277958
148,0.02611105392011692,0.6778769722135077
41,0.012187351533914887,0.6778771704349866
116,0.009020179181289716,0.6778827447809073
69,0.014496670775934762,0.6778828314128733
216,0.02153206382305837,0.6778830114990254
200,0.007782049140678278,0.677890015186058
170,0.014575802035822778,0.6779092224497629
375,0.008073220060185295,0.6779110705876302
266,0.009512262437682054,0.6779194912028155
201,0.025340908038394047,0.6779471387603413
371,0.009530539924855771,0.6779499337752483
122,0.005966991079721875,0.6779588261756176
7,0.02130832673748368,0.6779709990550497
152,0.00786141105089518,0.6779749819245029
238,0.006676771745094336,0.6779825239539137
322,0.008350103365218846,0.6779980230686592
26,0.004939959851179665,0.6780151492338111
176,0.007106996879355784,0.6780163997761283
129,0.017422590091973916,0.6780206512844222
304,0.010492853970485341,0.6780367383236522
164,0.005190286638263699,0.6780477484392433
110,0.007787042345525599,0.6780568967486967
252,0.008883070641318155,0.6780592548914951
119,0.008982289550116141,0.678106413023162
36,0.0061602211735486325,0.6781087577879998
231,0.008209927148559311,0.6781496031777993
46,0.002369998605883173,0.6781527696086924
275,0.008322735999024876,0.6781530725706071
102,0.02182925558752329,0.678164232478524
343,0.009586041498233238,0.6781779267934533
157,0.012065732570961394,0.6781824057836026
285,0.031326888261205936,0.6782001284752328
216,0.02154379543891434,0.6782215255758823
304,0.010495489467201212,0.6782338907867419
31,0.0185213773125986,0.6782441334616893
129,0.01742766030109989,0.6782558515658085
319,0.015554940597194988,0.6782620858065699
31,0.01852191433120651,0.6782653635677321
100,0.008614259661449868,0.6782693827849873
2,0.005158232259863377,0.6782708199512647
162,0.014867865229070297,0.6782727179118586
46,0.005715878990659417,0.6782747524893894
114,0.012283599234033462,0.6782830283604486
314,0.005811095913660491,0.6782876511871565
12,0.006948663828195184,0.6782914141725145
157,0.012067370051243972,0.6782989083221312
75,0.007667054867946835,0.6783080132656559
233,0.005116802438655322,0.6783222909684387
142,0.015932664962069173,0.6783636133644729
179,0.010923821970332526,0.678363786552604
91,0.00797240228796968,0.6783836469045872
103,0.017481008545491856,0.6783955362316324
238,0.006681005618165271,0.6784007618433547
195,0.007171637892533167,0.6784098909162679
121,0.03573176760977589,0.6784116265866228
225,0.01154087992200852,0.6784172230834533
101,0.015956849826613256,0.6784339522090228
25,0.012443690883008828,0.678452971123695
254,0.010622414548825957,0.6784562955463236
67,0.0058040437430081715,0.6784932212806168
185,0.007107477276915219,0.67850487272062
247,0.03357172996979558,0.6785070326472249
362,0.01051666881535792,0.6785072263428713
90,0.00844791814763599,0.6785171888203325
90,0.008448191536421741,0.6785394971110699
67,0.005804455085715892,0.6785406109037925
236,0.0052392342509468975,0.6785499781103538
296,0.006457167194084178,0.678570345345258
56,0.024589716806658887,0.6785725434856628
157,0.012071230750351844,0.6785735872000074
277,0.006972351758788166,0.6785761140156015
123,0.017502148790165168,0.6785823231821326
339,0.008249486327011562,0.6785895026055174
316,0.005500042523814038,0.6786115131127395
241,0.007306055256448206,0.6786274582733858
46,0.02648821971281193,0.6786361008038627
287,0.00840784950841686,0.6786554993428865
147,0.011999487516393624,0.6786591652952956
155,0.006695339565162422,0.6786683803845338
353,0.01817571314127002,0.6786696043155455
245,0.015537750140241544,0.6786891136876221
333,0.04384425740336087,0.6786956627580178
304,0.010501774760368357,0.6787042599563959
59,0.005769792667344878,0.6787113611192926
100,0.008619935438154671,0.6787144583343708
132,0.03650556941577933,0.6787187975368167
234,0.007770825155784531,0.6787283301001934
200,0.007792004800171066,0.6787518367314889
344,0.006933108159670894,0.678772653753971
352,0.016151888014296574,0.6788069743684689
375,0.008084160059137965,0.6788106715507615
315,0.011931307261986906,0.6788148120414212
175,0.0071924702107031375,0.6788165563753594
51,0.008308744228703573,0.6788167327560582
327,0.015657777643019746,0.6788173205456085
251,0.0,0.6788330987042583
251,0.0,0.6788339890902488
67,0.00580701091211496,0.6788350603924581
251,0.00013941168269901018,0.6788368086458854
251,0.0,0.6788385152190338
287,0.008410128048290963,0.6788398692578776
59,0.00577094792116311,0.6788453394934295
151,0.008897942675726312,0.6788550182798481
85,0.01174776242112688,0.6788616910029193
162,0.01487962329068406,0.678873089628617
330,0.013944802982733777,0.6788820020981277
326,0.008282784008386238,0.6788924688505926
52,0.019120376326120046,0.6788953059025054
156,0.007817208646336874,0.6789022595124117
248,0.008278884235226587,0.6789023512554653
9,0.008275424364952115,0.6789128376982415
74,0.01643244223484511,0.6789246421051609
147,0.012004134867860993,0.6789343927388078
41,0.012205287654736462,0.6789507841232293
164,0.00519727600513778,0.6789606867370119
319,0.01556979632369293,0.6789638594732297
65,0.007023960541532921,0.6789642746952881
23,0.005066852012573355,0.6789726472773644
258,0.025348293242506405,0.67897807656065
119,0.008992734166500538,0.6789990940995659
137,0.007392899356623688,0.679000366196374
217,0.01018229569917282,0.6790034049230819
104,0.008204858449932727,0.6790035273149244
193,0.008735788403974579,0.6790079206090328
254,0.01063182333689364,0.6790156362864737
217,0.010182490841761385,0.6790185423932475
202,0.007213456240629269,0.6790362233173147
65,0.007024900356325753,0.6790558142324217
296,0.006461630901289902,0.6790574030536083
141,0.019842245578659247,0.6790861133091876
188,0.022734186347021186,0.6791172138803703
21,0.004042938798271296,0.6791189868060378
188,0.022734784997052827,0.6791357132061229
217,0.010184102212079956,0.6791448670391896
129,0.01744720819726744,0.6791626525605757
343,0.009598770366904026,0.6791721060427338
133,0.04788722260324787,0.6791728801617102
193,0.008737839865902795,0.6791759928659601
168,0.02238205121810592,0.6791826854231077
35,0.0,0.6792020152996509
88,0.0052021817022338225,0.6792060642107751
35,0.0002788233653980204,0.6792070608202636
150,0.008178241558887762,0.6792149010743685
292,0.0049684052972882075,0.6792214626124884
133,0.04789109624321573,0.6792236740325954
193,0.008738484717021546,0.6792288242548441
184,0.05517899146239043,0.6792374237281065
104,0.008207722520853833,0.6792388013536046
270,0.006711206164415028,0.6792587513517973
16,0.005052345564471178,0.6792674188596488
51,0.008313982761711206,0.6792678477097158
69,0.014525501604649481,0.6792686278950821
157,0.012081131239348413,0.6792779816974845
201,0.02539128930575186,0.6792841721531806
241,0.007313060535014399,0.6792876446078364
167,0.005097850404424747,0.6792876501865318
64,0.0058773725312743575,0.6792931573580858
304,0.010509892582544577,0.6793115781389112
238,0.006690262446669308,0.6793152349398528
134,0.03755631368690447,0.6793390930035172
348,0.005096948617257936,0.6793398615907925
150,0.00817976878634319,0.6793404244029492
133,0.047900241181856484,0.6793435888508089
59,0.005775351896251816,0.679355038777559
91,0.007981413554295687,0.6793715971987934
225,0.011553040174233298,0.6793861233642385
355,0.009502816640906523,0.6793991903520806
339,0.008259461971242705,0.6794093349688718
181,0.005108106473461798,0.6794117373896749
270,0.00671279098944306,0.6794149249735967
121,0.035786742779859326,0.6794249417032237
211,0.00807066459361902,0.6794252929823273
276,0.013860699515568693,0.6794281730248185
48,0.025162666161006,0.6794288157775579
201,0.02539725443319232,0.6794424865575242
238,0.006691631604692266,0.6794504864145786
65,0.007029134190112144,0.6794676580491613
273,0.006069490321056776,0.6794709517120094
246,0.008329117205316637,0.6794807205885071
154,0.016915974310915856,0.679498705497058
100,0.008630120977503045,0.6795131887929668
52,0.019136647636553976,0.6795241436146666
137,0.007399146723291153,0.6795496896138294
245,0.015557346116452984,0.6795543740456887
0,0.028537332147480693,0.6795596710050538
314,0.005822201698526602,0.6795633059222684
258,0.025371475840967408,0.6795640689811538
294,0.05508426768288922,0.679592385184271
267,0.015313086842482594,0.6795944571248427
245,0.015558319711378606,0.6795972144670335
75,0.007682401295942578,0.6796137821094014
339,0.008262108041936483,0.6796269290671011
75,0.0076827484298399185,0.6796433184046149
152,0.00788155806741366,0.6796485476407703
200,0.007802453275340302,0.6796562726135768
245,0.01555967544909607,0.6796572058264855
356,0.006471148404068652,0.6796863039924125
58,0.006654382546383857,0.679695303453178
9,0.008285008556773459,0.6797002964065794
138,0.007394601093693034,0.6797022534793097
200,0.007803073670718751,0.6797099494838948
47,0.010284035453964505,0.6797134773466649
196,0.008579357146386173,0.6797417064148661
114,0.01230437978729123,0.6797496961988344
304,0.010515842056136605,0.6797566608244379
179,0.010948009111343502,0.6797569295991059
146,0.006651060327846625,0.6797832702047195
204,0.032959844054280964,0.6798014848388094
234,0.007782091709199159,0.6798173040507371
315,0.011948147426040084,0.6798239187362066
119,0.009002501543121214,0.6798338675793878
277,0.006985309617233683,0.6798369582204694
332,0.005395579075100182,0.6798381411501748
0,0.02854953093234142,0.6798453494972652
43,0.011626083862609698,0.6798526210414817
29,0.030295305235667445,0.6798562114578981
169,0.008179087560862724,0.679862967912094
241,0.0073191675762577235,0.6798630544239109
371,0.009555062701458191,0.6798743941471491
350,0.011679710460354462,0.6798789085844316
152,0.007884352473019239,0.6798806724029929
201,0.025413862293085804,0.6798832422119149
282,0.020059780426544032,0.6798834606798045
161,0.0199237803150712,0.6798951777848259
156,0.007829173703262379,0.6798982221550667
330,0.013965924149062043,0.6799009532032738
233,0.005129139560887806,0.6799062948794669
147,0.012020965835839916,0.679930540991204
10,0.00694782500728011,0.6799348709453499
193,0.008747331245530105,0.6799536030050397
104,0.008216651475622137,0.6799727950635001
300,0.006347926700925458,0.6799760643321808
89,0.01322498561956178,0.6799797712046924
58,0.0066572776705596075,0.6799860810651644
188,0.02276312981783954,0.6800160135251934
92,0.006177969955114848,0.6800211235158616
206,0.01924026652262184,0.6800211671284766
260,0.01438757645609599,0.6800421095501958
266,0.00953975751740213,0.6800810918874509
31,0.018568099247148463,0.6800884173663244
271,0.006241809968254447,0.6800979540100586
67,0.0058180824004491075,0.6801105750674553
89,0.013227828998604082,0.6801183756420657
48,0.025187144871880864,0.6801231185322714
69,0.014543289097760485,0.6801236670266587
172,0.008818906753901217,0.6801334203090599
326,0.008297938603981344,0.6801362088123554
152,0.00788758615691566,0.6801492869892434
133,0.04796299666839759,0.6801664825908442
193,0.00875004953215953,0.6801763069034154
242,0.013835848802145776,0.6802610637404394
293,0.024470035201619517,0.6802806540341728
246,0.008338947945633408,0.6802881206554486
28,0.020824473502186268,0.6802895363230455
343,0.009613209251188524,0.6803000989787901
157,0.012095570656668593,0.6803053093487391
90,0.008470361485423879,0.6803606010116451
58,0.0066611756489442855,0.6803775373036859
122,0.005988518979075196,0.6803822556734236
373,0.017569536772083526,0.6803847016993869
259,0.0134343688931171,0.6803919338466482
111,0.02836980321818337,0.6803945749755789
2,0.0,0.6804051493692987
241,0.007325006330272152,0.6804132656127596
322,0.00837973456776078,0.6804321391794694
